CustomerID,Recency,Frequency,Monetary,TotalQuantity,R_Score,F_Score,M_Score,RFM,Segment,Priority,ImpactRate,PotentialImpactRevenue
14348,260,1,409.57,183,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
14349,10,1,133.5,86,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,6.675000000000001
14350,274,3,972.03,543,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,145.8045
14351,165,1,51.0,12,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
14352,157,4,1078.96,538,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,161.844
14353,215,3,376.5,344,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
14354,6,2,163.62,210,5,2,1,521,New/Low Spend Active,P4 - Nurture,0.05,8.181000000000001
14355,366,3,1014.45,709,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,152.1675
14356,80,2,701.23,277,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
14357,43,1,225.77,148,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,11.2885
14358,389,2,400.06,338,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
14359,19,3,912.18,371,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,136.827
14360,32,4,2128.23,1151,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,212.823
14361,579,1,214.70999999999998,251,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14362,22,1,161.2,100,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,8.06
14363,402,2,227.47000000000003,105,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
14364,109,8,3717.35,1967,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,557.6025
14365,395,2,634.68,557,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
14366,525,1,136.0,16,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14367,8,16,9261.52,4438,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,926.152
14368,320,1,155.0,36,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14369,642,2,469.13,255,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
14370,451,6,1175.78,266,1,4,3,143,Growth Potential,P3 - Upsell Opportunity,0.15,176.367
14371,295,1,100.5,34,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14372,443,2,860.08,378,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
14373,358,1,76.55,17,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14374,541,1,108.0,20,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14375,185,3,1132.99,659,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,169.9485
14376,683,1,215.46,50,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14377,191,2,617.05,219,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
14378,622,1,131.25,57,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14379,44,4,1268.91,713,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,126.89100000000002
14380,682,1,48.96,1,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14381,52,2,631.34,453,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
14382,26,2,1246.8,1701,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
14383,38,3,1247.69,817,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,187.1535
14384,501,1,58.5,30,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14385,9,3,202.11,159,5,3,1,531,New/Low Spend Active,P4 - Nurture,0.05,10.105500000000001
14386,297,1,142.4,54,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14387,33,3,1770.56,819,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,177.056
14388,10,16,6701.0,4360,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,670.1
14389,65,5,1898.01,1388,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,284.7015
14390,10,13,6399.83,2910,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,639.9830000000001
14391,577,1,135.6,168,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14392,432,1,266.4,114,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14393,218,1,67.95,13,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14394,565,1,93.8,58,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14395,2,20,8208.01,4072,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,820.801
14396,65,7,2121.93,1022,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,318.2895
14397,3,19,2612.96,1890,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,261.296
14398,401,2,707.79,267,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
14399,394,8,2113.16,968,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,739.6059999999999
14400,149,3,1732.47,1706,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,259.8705
14401,4,22,6795.9,6401,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,679.59
14402,652,1,285.6,240,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14403,130,6,1880.51,737,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,282.0765
14404,34,13,2899.11,1656,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,289.911
14405,387,1,195.0,100,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14406,119,1,156.75,77,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
14407,107,6,2157.73,1415,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,323.6595
14408,11,11,4109.77,2444,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,410.9770000000001
14409,71,9,3756.09,2401,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,563.4135
14410,92,11,2651.14,1377,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,397.671
14411,311,1,1063.0,196,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
14412,43,3,1426.19,1428,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,142.619
14413,362,4,770.37,280,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,115.5555
14414,92,8,2399.33,2877,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,359.8995
14415,1,23,12091.6,6304,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1209.16
14416,22,2,490.22,326,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,24.511000000000003
14417,388,1,604.2,567,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
14418,4,3,1937.25,1711,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,193.72500000000002
14419,11,7,1260.91,556,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,126.09100000000001
14420,99,4,1639.17,1120,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,245.8755
14421,57,6,2469.37,1342,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,246.937
14422,1,19,10271.52,6067,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1027.152
14423,218,3,916.6099999999999,419,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,137.49149999999997
14424,18,1,322.08,48,5,1,2,512,New/Low Spend Active,P4 - Nurture,0.05,16.104
14425,435,3,661.39,325,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,99.2085
14426,24,17,11727.94,7023,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1172.794
14427,50,4,1263.52,538,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,126.352
14428,7,5,1244.83,436,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,186.72449999999998
14429,404,1,516.28,286,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
14430,512,3,1220.9,446,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,183.13500000000002
14431,303,4,2614.2,1202,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,914.9699999999999
14432,10,6,2255.51,2070,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,225.55100000000004
14433,466,1,289.6,134,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14434,22,6,1372.8,368,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,137.28
14435,502,1,90.42,282,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14436,99,2,271.70000000000005,297,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
14437,366,5,958.84,486,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,143.826
14438,306,1,131.9,82,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14439,320,5,9443.04,2244,2,4,5,245,High Value At Risk,P1 - Immediate Retention,0.35,3305.0640000000003
14440,8,13,6638.7300000000005,1755,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,663.873
14441,1,11,4611.6900000000005,1260,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,461.1690000000001
14442,205,7,5367.0199999999995,1431,2,4,5,245,High Value At Risk,P1 - Immediate Retention,0.35,1878.4569999999997
14443,54,5,2386.47,1520,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,238.647
14444,456,1,132.04,180,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14445,456,1,221.65,83,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14446,1,5,1241.31,1116,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,186.1965
14447,19,6,1711.73,913,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,171.173
14448,9,2,375.35,104,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,18.767500000000002
14449,19,8,2482.8,1778,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,248.28000000000003
14450,181,7,1128.44,522,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,169.266
14451,60,12,3308.77,1757,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,496.3155
14452,11,4,665.59,289,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,99.8385
14453,190,1,119.93,49,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14454,376,5,977.3,400,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,146.595
14455,432,4,628.21,719,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,94.2315
14456,5,9,3062.4,2908,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,306.24
14457,311,1,113.64,88,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14458,381,1,237.42,328,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14459,155,2,5375.741,2303,3,2,5,325,Low Priority,P5 - Minimal Effort,0.0,0.0
14460,110,9,1093.5,1879,3,5,3,353,Growth Potential,P3 - Upsell Opportunity,0.15,164.025
14461,148,13,6713.5,3027,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1007.025
14462,66,12,2270.01,1072,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,340.5015
14463,98,4,786.5699999999999,210,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,117.98549999999999
14464,568,2,111.0,62,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
14465,247,11,3946.03,2546,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,1381.1105
14466,29,13,4646.9,2644,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,464.69
14467,18,12,2220.9900000000002,1196,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,222.09900000000005
14468,734,1,204.24,164,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14469,416,4,2112.21,980,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,739.2735
14470,12,3,712.04,282,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,106.806
14471,591,2,400.95,187,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
14472,104,9,2228.22,1305,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,334.23299999999995
14473,74,2,234.34000000000003,88,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
14474,46,2,1278.08,453,4,2,4,424,VIP Loyal,P2 - Maintain Loyalty,0.1,127.80799999999999
14475,72,4,1151.15,541,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,172.6725
14476,257,1,215.7,132,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14477,20,7,1969.6,1120,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,196.96
14478,382,4,1276.66,1226,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,446.831
14479,254,4,1299.11,620,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,454.6884999999999
14480,11,4,1299.52,670,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,129.952
14481,165,5,2311.4900000000002,1584,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,346.7235
14482,18,12,4357.91,2891,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,435.791
14483,282,2,257.1,193,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
14484,50,4,1070.98,744,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,160.647
14485,39,1,165.75,71,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,8.2875
14486,512,2,175.5,90,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
14487,27,7,1453.61,837,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,145.361
14488,68,1,1064.28,799,3,1,3,313,Low Priority,P5 - Minimal Effort,0.0,0.0
14489,207,4,1574.93,1011,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,551.2255
14490,406,2,1273.47,933,2,2,4,224,High Value At Risk,P1 - Immediate Retention,0.35,445.7145
14491,175,2,468.13,179,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
14492,430,7,1921.91,751,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,672.6685
14493,7,10,5130.15,3183,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,513.015
14494,26,3,401.46,210,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,20.073
14495,51,3,174.8,68,4,3,1,431,New/Low Spend Active,P4 - Nurture,0.05,8.74
14496,312,7,2668.23,991,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,933.8805
14497,309,2,697.0600000000001,332,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
14498,43,10,3911.27,2122,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,391.127
14499,26,7,2138.9700000000003,1250,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,213.89700000000005
14500,88,3,356.85,117,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
14501,184,2,251.21,161,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
14502,20,11,2470.67,1498,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,247.067
14503,3,6,3543.26,2004,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,354.326
14504,47,4,673.26,308,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,100.98899999999999
14505,17,19,12001.84,5383,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1200.184
14506,17,7,3290.67,1078,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,329.067
14507,24,11,3284.43,1536,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,328.443
14508,22,5,874.94,359,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,131.241
14509,534,1,110.95,38,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14510,376,3,1007.28,821,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,151.09199999999998
14511,11,5,1314.81,784,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,131.481
14512,188,7,1223.47,742,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,183.5205
14513,101,6,788.01,593,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,118.2015
14514,61,9,4598.9800000000005,2496,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,689.8470000000001
14515,18,12,3749.2599999999998,1917,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,374.926
14516,516,1,163.92,68,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14517,33,2,330.45,91,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,16.5225
14518,64,1,174.37,278,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
14519,684,2,206.09,82,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
14520,2,2,270.6,146,5,2,1,521,New/Low Spend Active,P4 - Nurture,0.05,13.530000000000001
14521,491,1,199.45000000000002,211,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14522,24,8,1758.6200000000001,968,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,175.86200000000002
14523,108,1,241.09,251,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
14524,32,13,2933.71,1176,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,293.37100000000004
14525,20,17,8240.64,5235,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,824.064
14526,389,1,262.4,179,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14527,3,122,27792.3,6762,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,2779.23
14528,37,1,364.21999999999997,278,4,1,2,412,New/Low Spend Active,P4 - Nurture,0.05,18.211
14529,60,3,620.04,348,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,93.00599999999999
14530,26,16,6197.4,3014,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,619.74
14531,480,1,376.34,260,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
14532,236,11,3859.1800000000003,1115,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,1350.713
14533,25,11,3466.37,6038,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,346.637
14534,3,26,6271.11,2856,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,627.111
14535,60,9,6030.7300000000005,3240,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,904.6095
14536,260,1,171.8,40,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14537,58,2,641.4,228,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
14538,65,5,1370.8400000000001,284,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,205.626
14539,16,2,537.48,428,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,26.874000000000002
14540,10,11,3795.34,1619,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,379.53400000000005
14541,59,14,2499.68,1129,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,249.968
14542,186,1,103.25,19,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
14543,29,39,14906.77,2697,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1490.6770000000001
14544,24,3,2982.43,2438,4,3,5,435,VIP Loyal,P2 - Maintain Loyalty,0.1,298.243
14545,674,1,349.25,236,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
14546,5,11,5197.9,2696,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,519.79
14547,4,8,4007.54,2668,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,400.754
14548,151,9,2627.49,1021,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,394.1235
14549,311,4,916.5500000000001,395,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,137.48250000000002
14550,11,4,1353.31,776,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,135.331
14551,18,7,880.04,487,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,132.006
14552,152,3,511.28000000000003,261,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
14553,19,9,1841.54,1140,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,184.154
14554,10,4,2381.04,1478,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,238.104
14555,57,6,2315.63,850,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,231.56300000000002
14556,596,3,835.34,331,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,125.301
14557,85,1,788.38,510,3,1,3,313,Low Priority,P5 - Minimal Effort,0.0,0.0
14558,654,3,655.5,162,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,98.325
14559,390,1,75.6,72,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14560,7,44,6114.03,4580,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,611.403
14561,76,3,1080.76,1014,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,162.114
14562,4,26,6729.400000000001,2604,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,672.94
14563,510,2,679.44,335,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
14564,435,2,2605.62,1295,1,2,4,124,High Value At Risk,P1 - Immediate Retention,0.35,911.9669999999999
14565,96,5,3859.2200000000003,1940,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,578.883
14566,111,4,4092.0,2400,3,3,5,335,Growth Potential,P3 - Upsell Opportunity,0.15,613.8
14567,57,2,1530.3600000000001,412,4,2,4,424,VIP Loyal,P2 - Maintain Loyalty,0.1,153.03600000000003
14568,435,1,919.7,645,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
14569,1,4,598.98,258,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,29.949
14570,281,3,613.75,431,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
14571,425,1,161.65,57,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14572,3,11,5615.18,2933,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,561.518
14573,180,13,2621.42,835,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,393.213
14574,733,1,143.70000000000002,63,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14575,488,1,460.71,176,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
14576,372,1,70.80000000000001,24,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14577,13,7,1374.25,573,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,137.425
14578,3,1,168.63,240,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,8.4315
14579,432,1,105.56,56,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14580,518,1,14.850000000000001,3,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14581,17,2,433.8,309,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,21.69
14582,41,1,114.11,73,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,5.705500000000001
14583,6,8,1781.03,1155,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,178.103
14584,169,8,1747.91,963,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,262.1865
14585,50,5,1143.27,630,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,171.4905
14586,277,1,237.36,444,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14587,19,9,1601.14,761,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,160.11400000000003
14588,578,1,135.39,62,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14589,372,1,79.5,10,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
14590,425,20,3006.62,904,1,5,5,155,High Value At Risk,P1 - Immediate Retention,0.35,1052.317
14591,15,4,1447.14,1297,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,144.71400000000003
14592,35,3,570.46,415,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,28.523000000000003
14593,22,12,3712.0099999999998,1875,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,371.201
14594,7,2,634.83,331,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
14595,20,8,2164.45,1228,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,216.445
14596,627,1,229.47,79,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14597,11,6,2201.54,1447,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,220.154
14598,44,2,384.04,354,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,19.202
14599,390,2,474.54,295,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
14600,306,2,865.1700000000001,487,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
14601,11,1,213.96,168,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,10.698
14602,656,1,205.35999999999999,80,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14603,275,1,660.0,400,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
14604,633,1,143.85999999999999,88,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14605,374,4,937.16,424,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,140.57399999999998
14606,1,192,30861.06,15635,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,3086.106
14607,16,22,24137.63,15585,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,2413.7630000000004
14608,4,11,3352.94,927,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,335.29400000000004
14609,72,10,1486.2,12720,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,222.93
14610,396,2,24.35,15,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
14611,444,2,604.3299999999999,582,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
14612,415,1,877.7,134,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
14613,680,1,76.32000000000001,72,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
14614,386,1,295.13,189,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
14615,394,5,951.76,495,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,142.76399999999998
14616,243,5,527.78,170,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
14617,403,2,190.47000000000003,81,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
14618,9,7,1342.32,704,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,134.232
